time,rain_mm,precip_mm,rain_1h_lead,rain_2h_lead,rain_3h_lead,rain_3h_accumulated,radar_reflectivity_dbz,soil_infiltration_mmhr,surface_runoff_mm,elevation_m,imperviousness_ratio,drain_capacity_mmhr,pipe_fullness_ratio,predicted_water_depth_cm,drain_surcharge_flag,flood_hazard_level,navigation_penalty_weight
2023-09-07T14:00,0.0,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-07T15:00,0.0,0.0,0.1,0.5,0.0,0.6,0.0,0.0,0.55,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-07T16:00,0.1,0.1,0.5,0.0,0.0,0.6,7.0,0.0,0.55,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-07T17:00,0.5,0.5,0.0,0.0,0.0,0.5,18.2,0.02,0.46,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2023-09-07T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-07T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-07T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-07T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-07T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-07T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T03:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T04:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T05:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T06:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T12:00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T13:00,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T14:00,0.0,0.0,0.3,0.3,0.0,0.6,0.0,0.0,0.55,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T15:00,0.3,0.3,0.3,0.0,0.1,0.6,14.6,0.01,0.55,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2023-09-08T16:00,0.3,0.3,0.0,0.1,0.0,0.4,14.6,0.01,0.37,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2023-09-08T17:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T18:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T20:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T21:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T22:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-08T23:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T03:00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T04:00,0.0,0.0,0.0,0.3,0.2,0.3,0.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T05:00,0.0,0.0,0.3,0.2,0.1,0.5,0.0,0.0,0.46,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T06:00,0.3,0.3,0.2,0.1,0.1,0.6,14.6,0.01,0.55,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2023-09-09T07:00,0.2,0.2,0.1,0.1,0.0,0.4,11.8,0.01,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T08:00,0.1,0.1,0.1,0.0,0.1,0.2,7.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T09:00,0.1,0.1,0.0,0.1,0.1,0.2,7.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T10:00,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T11:00,0.1,0.1,0.1,0.0,0.0,0.2,7.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T12:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T15:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T16:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T17:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T18:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T22:00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-09T23:00,0.0,0.0,0.0,0.5,0.8,0.5,0.0,0.0,0.46,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T00:00,0.0,0.0,0.5,0.8,0.3,1.3,0.0,0.0,1.2,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T01:00,0.5,0.5,0.8,0.3,0.1,1.6,18.2,0.02,1.47,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2023-09-10T02:00,0.8,0.8,0.3,0.1,0.1,1.2,21.5,0.03,1.1,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2023-09-10T03:00,0.3,0.3,0.1,0.1,14.1,0.5,14.6,0.01,0.46,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2023-09-10T04:00,0.1,0.1,0.1,14.1,5.6,14.3,7.0,0.0,13.16,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T05:00,0.1,0.1,14.1,5.6,8.7,19.8,7.0,0.0,18.22,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T06:00,14.1,14.1,5.6,8.7,0.6,28.4,41.4,0.45,26.13,211.2,0.92,45.0,0.29,0.0,0,SAFE,1.0
2023-09-10T07:00,5.6,5.6,8.7,0.6,2.8,14.9,35.0,0.18,13.71,211.2,0.92,45.0,0.11,0.0,0,SAFE,1.0
2023-09-10T08:00,8.7,8.7,0.6,2.8,0.2,12.1,38.0,0.28,11.13,211.2,0.92,45.0,0.18,0.0,0,SAFE,1.0
2023-09-10T09:00,0.6,0.6,2.8,0.2,0.1,3.6,19.5,0.02,3.31,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2023-09-10T10:00,2.8,2.8,0.2,0.1,0.1,3.1,30.2,0.09,2.85,211.2,0.92,45.0,0.06,0.0,0,SAFE,1.0
2023-09-10T11:00,0.2,0.2,0.1,0.1,5.3,0.4,11.8,0.01,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T12:00,0.1,0.1,0.1,5.3,1.0,5.5,7.0,0.0,5.06,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T13:00,0.1,0.1,5.3,1.0,0.1,6.4,7.0,0.0,5.89,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T14:00,5.3,5.3,1.0,0.1,0.1,6.4,34.6,0.17,5.89,211.2,0.92,45.0,0.11,0.0,0,SAFE,1.0
2023-09-10T15:00,1.0,1.0,0.1,0.1,0.0,1.2,23.0,0.03,1.1,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2023-09-10T16:00,0.1,0.1,0.1,0.0,0.0,0.2,7.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T17:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-10T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T00:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T01:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T02:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T03:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T11:00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T12:00,0.0,0.0,0.0,0.3,0.2,0.3,0.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T13:00,0.0,0.0,0.3,0.2,0.0,0.5,0.0,0.0,0.46,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T14:00,0.3,0.3,0.2,0.0,0.0,0.5,14.6,0.01,0.46,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2023-09-11T15:00,0.2,0.2,0.0,0.0,0.0,0.2,11.8,0.01,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-11T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-12T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T04:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T05:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T06:00,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T07:00,0.1,0.1,0.0,0.2,0.1,0.3,7.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T08:00,0.0,0.0,0.2,0.1,0.0,0.3,0.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T09:00,0.2,0.2,0.1,0.0,0.0,0.3,11.8,0.01,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T10:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T15:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T16:00,0.0,0.0,0.0,0.1,7.6,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T17:00,0.0,0.0,0.1,7.6,0.1,7.7,0.0,0.0,7.08,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T18:00,0.1,0.1,7.6,0.1,0.0,7.8,7.0,0.0,7.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T19:00,7.6,7.6,0.1,0.0,0.0,7.7,37.1,0.24,7.08,211.2,0.92,45.0,0.16,0.0,0,SAFE,1.0
2023-09-13T20:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-13T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T09:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T10:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T11:00,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T12:00,0.1,0.1,0.0,0.2,0.0,0.3,7.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T13:00,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T14:00,0.2,0.2,0.0,0.2,0.0,0.4,11.8,0.01,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T15:00,0.0,0.0,0.2,0.0,0.5,0.2,0.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T16:00,0.2,0.2,0.0,0.5,0.0,0.7,11.8,0.01,0.64,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T17:00,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.46,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T18:00,0.5,0.5,0.0,0.0,0.0,0.5,18.2,0.02,0.46,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2023-09-14T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2023-09-14T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
